recStatus,primaryKey,mTrnFmly,mTrnGrp,mTrnType,mTrnTypo,internal,portfolio,counterparty,strategy,mInstrument,mPlInscur,mMktIndex,mCommentBs,mBtrader,mBcomment0,mBcomment1,mBcomment2,mBsection,mBentity,mStrader,mScomment0,mScomment1,mScomment2,mSsection,mSentity,mTrnDate,mTrnExp,mBrwNom1,mBrwNomu1,mBrwNom2,mBrwNomu2,mBrwRte1,mBrwRte2,mBrwMrg1,mBrwMrg2,mAlmStrate,mAnSegment,mBlockpymnt,mBmaFact,mCustdyAcc,mCustdyPos,mDerecog,mDfUsiPre,mDfUsiVal,mDfVenue,mDmtradedat,mEmUtiPre,mEmUtiVal,mExptMat,mForbear,mFundedNb,mGainshare,mHedgetype,mIfrsMacro,mIfrsOffse,mIfrs9Class,mIfrs9Hedge,mIfrs9Model,mIntxferPr,mModcshflow,mOptionTyp,mRestrucDt,mRestrucFg,mSgExclude,mSpbaMidas,mSppi,mTdr,mRplAmo,mRplUsrdat,mRplDate1,mRplDate2,mRplAmttyp,mRplCur,mAccPror
"MISSING","195002","IRD","BOND","","OTH FVH","N","FLOA","RAYJAMES","DCL192C","","USD","SAC 7.68   0821BOND","B","CAUSO","","T+107","","AFS","DCLNY","","","","","","DCLNY","20010302","20210815","14","CTR","0","USD","112.857","0","0","0","","","","0","000300602","COLLATERAL","N","","","","0.416","","","","","0","0","Perfect","FVH-A-P-IR","","AC","FVH","HTC","0","N","","","N","","","Y","","N","N","","","USR","","0"
"MISMATCH","195005","IRD","BOND","","OTH FVH","N","FLOA | ABBA","PRESSPRICH","DCL90Y","","USD","Q 8.625 1226   BOND | 1864           BOND","B","CAUSO | MUREXFO","secondary market","T+106","TCR Conversion (unwrapped)","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20010927","20261201","7.3 | 7300000","CTR","0 | 100000000","USD","124.708","0","0","0","","","","0","000300602","COLLATERAL","N","","","","0.815","","","","","0","0","Perfect","FVH-A-P-IR"," | Y","AC","FVH","HTC","0","N","","","N","","","Y","","N","N","","","USR","","0"
"MISSING","195015","IRD","BOND","CALL","OTH FVH","N","FLOA","RBCDAIN","DCL372","","USD","ECJDEV 7.7 1030BOND","B","CAUSO","secondary mkt","T+90","Make whole call T+35","AFS","DCLNY","","","","","","DCLNY","20020724","20301001","3.675","CTR","0","USD","118.541","0","0","0","","","","0","000300602","HELD","N","","","","0.5","","","","","0","0","Perfect","FVH-A-P-IR","","AC","FVH","HTC","0","N","","","N","","","Y","","N","N","","","USR","","0"
"MISSING","195030","IRD","BOND","CALL","OTH FVH","N","FLOA","RBCDAIN","DCL322B","","USD","OWEPWR6.34 0120BOND","B","CAUSO","secondary mkt","T+128","Make Whole Call T+30","AFS","DCLNY","","","","","","DCLNY","20020807","20200101","1.805","CTR","0","USD","106.447","0","0","0","","","","0","000300602","COLLATERAL","N","","","","0.43","","","","","0","0","Perfect","FVH-A-S-IR","Y","AC","FVH","HTC","0","N","","","N","","","Y","","N","N","20020201","20100101","USR","","0"
"MISSING","195035","IRD","BOND","CALL","OTH FVH","N","FLOA","MORGANSTAN","DCL322","","USD","OWEPWR6.34 0120BOND","B","CAUSO","Primary Market","T+132","Make Whole Call T+30","AFS","DCLNY","","","","","","DCLNY","20020213","20200101","10","CTR","0","USD","100","0","0","0","","","","0","000300602","COLLATERAL","N","","","","0.422","","","","","0","0","Perfect","FVH-A-S-IR","Y","AC","FVH","HTC","0","N","","","N","","","Y","","N","N","","","USR","","0"
"MISMATCH","195047","IRD","BOND","","OTH FVH","N","FLOA | ABBA","FIRSTALBAN","DCL135BB","","USD","NJSDEV7.425 022BOND | 2106           BOND","B","CAUSO | MUREXFO","secondary Market","T+92","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20020726","20290215","15 | 15000000","CTR","0 | 1284164000","USD","114.75","0","0","0","","PubFin","","0","000300602","COLLATERAL","N","","","","0.507","","","","","0","0","Perfect","FVH-A-P-IR"," | Y","AC","FVH","HTC","0","N","","","N","","","Y","","N","N","","","USR","","0"
"MISMATCH","195056","IRD","BOND","","OTH FVH","N","FLOA | ABBA","DEUTSC SEC","DCL206C","","USD","Q 8.625 1226   BOND | 1864           BOND","B","CAUSO | MUREXFO","Secondary Market","T+","TCR Conversion (unwrapped)","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20000216","20261201","18 | 18000000","CTR","0 | 100000000","USD","110.676","0","0","0","","","","0","000300602","COLLATERAL","N","","","","0.315","","","","","0","0","Perfect","FVH-A-P-IR"," | Y","AC","FVH","HTC","0","N","","","N","","","Y","","N","N","","","USR","","0"
"MISMATCH","195075","IRD","BOND","","OTH FVH","N","FLOA | ABBA","WACHOVIA","DCL148B","","USD","PIT 6.5    0318BOND | 1804           BOND","B","CAUSO | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","19981020","20180301","13.235 | 13235000","CTR","0 | 100000000","USD","103.772","0","0","0","","PubFin","","0","000300602","COLLATERAL","N","","","","0.25","","","","","0","0","Perfect","FVH-A-P-IR"," | Y","AC","FVH","HTC","0","N","","","N","","","Y","","N","N","","","USR","","0"
"MISMATCH","195076","IRD","BOND","","OTH FVH","N","FLOA | ABBA","WACHOVIA","DCL148C","","USD","PIT 6.6    0319BOND | 2137           BOND","B","CAUSO | MUREXFO","","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","19981020","20190301","20.03 | 20030000","CTR","0 | 100000000","USD","104.843","0","0","0","","PubFin","","0","000300602","COLLATERAL","N","","","","0.25","","","","","0","0","Perfect","FVH-A-P-IR"," | Y","AC","FVH","HTC","0","N","","","N","","","Y","","N","N","","","USR","","0"
"MISMATCH","195084","IRD","BOND","","OTH FVH","N","FLOA | ABBA","PRESSPRICH","DCL90G","","USD","QHEL8.875 03/26BOND | 1815           BOND","B","CAUSO | MUREXFO","","T+121","SWAPXITPAY","AFS","DCLNY | DEXIA_NY","","","","SWAPXITPAY","","DCLNY | DEXIA_NY","20010315","20260301","16.94 | 16940000","CTR","0 | 100000000","USD","127.641","0","0","0","","ProjCorp","","0","000300602","COLLATERAL","N","","","","0.606","","","","","0","0","Perfect","FVH-A-P-IR"," | Y","AC","FVH","HTC","0","N","","","N","","","Y","","Y","Y","20151209","20260301","USR","USD","6.6"
"MISMATCH","195085","IRD","BOND","","OTH FVH","N","FLOA | ABBA","PRESSPRICH","DCL90E","","USD","QHEL 8.50 12/29BOND | 2198           BOND","B","CAUSO | MUREXFO","","T+119","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20010314","20291201","6.5 | 6500000","CTR","0 | 100000000","USD","124.612","0","0","0","","ProjCorp","","0","000300602","COLLATERAL","N","","","","0.514","","","","","0","0","Perfect","FVH-A-P-IR"," | Y","AC","FVH","HTC","0","N","","","N","","","Y","","N","N","","","USR","","0"
"MISMATCH","195096","IRD","BOND","","OTH FVH","N","FLOA | ABBA","UBSSEC","DCL90S","","USD","QHEL 8.25 01/27BOND | 1934           BOND","B","CAUSO | MUREXFO","secondary mkt","T+135","SWAPXITPAY","AFS","DCLNY | DEXIA_NY","","","TCR Conversion (unwrapped)","SWAPXITPAY","","DCLNY | DEXIA_NY","20010717","20270115","10.395 | 10395000","CTR","0 | 100000000","USD","114.763","0","0","0","","ProjCorp","","0","000300602","COLLATERAL","N","","","","0.716","","","","","0","0","Perfect","FVH-A-P-IR"," | Y","AC","FVH","HTC","0","N","","","N","","","Y","","Y","Y","20070601","20270115","USR","USD","7.000002"
"MISMATCH","195097","IRD","BOND","","OTH FVH","N","FLOA | ABBA","PRESSPRICH","DCL90W","","USD","Q 8.625 1226   BOND | 1864           BOND","B","CAUSO | MUREXFO","secondary mkt","T+108","SWAPXITPAY","AFS","DCLNY | DEXIA_NY","","TCR Conversion (unwrapped)","","SWAPXITPAY","","DCLNY | DEXIA_NY","20010921","20261201","5 | 5000000","CTR","0 | 100000000","USD","123.076","0","0","0","","","","0","000300602","COLLATERAL","N","","","","0.8","","","","","0","0","Perfect","FVH-A-P-IR"," | Y","AC","FVH","HTC","0","N","","","N","","","Y","","Y","Y","20070601","20261201","USR","USD","6.712047"
"MISSING","195183","IRD","BOND","CALL","OTH FVH","N","FLOA","BBTCAPITAL","DCL90ZZ","","USD","QHEL8.05   0724BOND","B","CAUSO","European 7/7/2006","T+70","SWAPXITPAY","AFS","DCLNY","","PUT","TCR Conversion (unwrapped)","SWAPXITPAY","","DCLNY","20021009","20240707","2.78","CTR","0","USD","134.255","0","0","0","","ProjCorp","","0","000300602","COLLATERAL","N","","","","0.705","","","","","0","0","Perfect","FVH-A-S-IR","","AC","FVH","HTC","0","N","","","N","","","Y","","Y","Y","20151112","20240707","USR","USD","5.361011"
"MISMATCH","195293","IRD","BOND","","OTH FVH","N","FLOA | ABBA","FIRSTALBAN","DCL309","","USD","MERGEN8.27 1234BOND | 1835           BOND","B","CAUSO | MUREXFO","","T+113","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20011129","20341201","5 | 5000000","CTR","0 | 22505000","USD","122.15","0","0","0","","","","0","000300602","COLLATERAL","N","","","","0.611","","","","","0","0","Perfect","FVH-A-P-IR"," | Y","AC","FVH","HTC","0","N","","","N","","","Y","","N","N","","","USR","","0"
"MISMATCH","195306","IRD","BOND","","OTH FVH","N","FLOA | ABBA","BNPNY","DCL90CC","","USD","Q 8.625 1226   BOND | 1864           BOND","B","CAUSO | MUREXFO","secondary market","T+104","TCR Conversion (unwrapped)","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20011214","20261201","10 | 10000000","CTR","0 | 100000000","USD","124.5","0","0","0","","","","0","000300602","COLLATERAL","N","","","","0.43","","","","","0","0","Perfect","FVH-A-P-IR"," | Y","AC","FVH","HTC","0","N","","","N","","","Y","","N","N","","","USR","","0"
"MISMATCH","195325","IRD","BOND","","OTH FVH","N","FLOA | ABBA","BNPNY","DCL90DD","","USD","QHEL 9.4 02.21 BOND | 2151           BOND","B","CAUSO | MUREXFO","secondary mkt","T+104","SWAPXITPAY","AFS","DCLNY | DEXIA_NY","","","","SWAPXITPAY","","DCLNY | DEXIA_NY","20011216","20210201","25 | 25000000","CTR","0 | 100000000","USD","131.88","0","0","0","","ProjCorp","","0","000300602","COLLATERAL","N","","","","0.42","","","","","0","0","Perfect","FVH-A-P-IR"," | Y","AC","FVH","HTC","0","N","","","N","","","Y","","Y","Y","20151209","20210201","USR","USD","6.4661"
"MISMATCH","195332","IRD","BOND","","OTH FVH","N","FLOA | ABBA","PRESSPRICH","DCL341D","","USD","SCDA 9.375 1220BOND | 2036           BOND","B","CAUSO | MUREXFO","secondary market","T+48.5","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20020725","20201215","6.76 | 6760000","CTR","0 | 100000000","USD","139.9","0","0","0","","","","0","000300602","COLLATERAL","N","","","","0.307","","","","","0","0","Perfect","FVH-A-P-IR"," | Y","AC","FVH","HTC","0","N","","","N","","","Y","","N","N","","","USR","","0"
"MISMATCH","195371","IRD","BOND","","OTH FVH","N","FLOA | ABBA","UBSFINSER","DCL159AB","","USD","PHIDEV6.35 0428BOND | 2187           BOND","B","CAUSO | MUREXFO","129DCL + 118DCL","","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","19990203","20280415","1.4 | 1400000","CTR","0 | 236850000","USD","99.896824","0","0","0","","","","0","000300602","COLLATERAL","N","","","","0.457","","","","","0","0","Perfect","FVH-A-P-IR"," | Y","AC","FVH","HTC","0","N","","","N","","","Y","","N","N","","","USR","","0"
"MISMATCH","195377","IRD","BOND","","OTH FVH","N","FLOA | ABBA","RAYJAMES","DCL200C","","USD","FRE 6.55   0629BOND | 2038           BOND","B","CAUSO | MUREXFO","secondary mkt","T+113.2","","AFS","DCLNY | DEXIA_NY","","","","","","DCLNY | DEXIA_NY","20020125","20290601","10 | 10000000","CTR","0 | 88640000","USD","99.333","0","0","0","","","","0","000300602","COLLATERAL","N","","","","0.415","","","","","0","0","Perfect","FVH-A-P-IR"," | Y","AC","FVH","HTC","0","N","","","N","","","Y","","N","N","","","USR","","0"
"MISSING","195389","IRD","BOND","","OTH FVH","N","FLOA","LEHMANBROS","DCL192","","USD","SAC 7.68   0821BOND","B","CAUSO","","","","AFS","DCLNY","","","","","","DCLNY","19991008","20210815","13.5","CTR","0","USD","102.589","0","0","0","","","","0","000300602","COLLATERAL","N","","","","0.345","","","","","0","0","Perfect","FVH-A-P-IR","","AC","FVH","HTC","0","N","","","N","","","Y","","N","N","","","USR","","0"
"MISMATCH","196071","IRD","LN_BR","","","Y","FIXE | ABBA","NALM","DCL90H","USD INT FUND 6B | USD LIBOR 6M","USD","USD6MFUNDING | USD LIBOR 6M","B","SACHM | MUREXFO","LTF 2","","","AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 2","","","AFS","DCLNY | DEXIA_NY","20030807","20210201","19208000","USD","19208000","USD","0","0","-0.03 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","196072","IRD","LN_BR","","","Y","FIXE | ABBA","NALM","DCL295E","USD INT FUND 6B | USD LIBOR 6M","USD","USD6MFUNDING | USD LIBOR 6M","B","SACHM | MUREXFO","LTF 2","","","AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 2","","","AFS","DCLNY | DEXIA_NY","20030807","20190701","5000000","USD","5000000","USD","0","0","-0.03 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","196073","IRD","LN_BR","","","Y","FIXE | ABBA","NALM","DCL38C","USD INT FUND 6B | USD LIBOR 6M","USD","USD6MFUNDING | USD LIBOR 6M","B","SACHM | MUREXFO","LTF 2","","","AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 2","","","AFS","DCLNY | DEXIA_NY","20030807","20360902","3100000","USD","3100000","USD","0","0","-0.03 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","196074","IRD","LN_BR","","","Y","FIXE | ABBA","NALM","DCL38D","USD INT FUND 6B | USD LIBOR 6M","USD","USD6MFUNDING | USD LIBOR 6M","B","SACHM | MUREXFO","LTF 2","","","AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 2","","","AFS","DCLNY | DEXIA_NY","20030807","20360902","7400000","USD","7400000","USD","0","0","-0.03 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","196076","IRD","LN_BR","","","Y","FIXE | ABBA","NALM","DCL90XX","USD INT FUND 6B | USD LIBOR 6M","USD","USD6MFUNDING | USD LIBOR 6M","B","SACHM | MUREXFO","LTF 2","","","AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 2","","","AFS","DCLNY | DEXIA_NY","20030807","20210201","9000000","USD","9000000","USD","0","0","-0.03 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","196077","IRD","LN_BR","","","Y","FIXE | ABBA","NALM","DCL90AAA","USD INT FUND 6B | USD LIBOR 6M","USD","USD6MFUNDING | USD LIBOR 6M","B","SACHM | MUREXFO","LTF 2","","","AFS","DCLNY | DEXIA_NY","SACHM | ","LTF 2","","","AFS","DCLNY | DEXIA_NY","20030807","20301115","30000000","USD","30000000","USD","0","0","-0.03 | 0","0","LTF","","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect",""," | Y","","","","0","","","","","","","","","N","N","","","USR","","0"
"MISMATCH","193227","IRD","LN_BR","","","N","LDEX | LTFU","DCL-HO","DCL90XX","USD","USD","Swaps","B","CAUSO | MUREXFO","LTF 2","","","ACR | AFS","DCLNY | DEXIA_NY","","LTF 2","","","","DCLNY | DEXIA_NY","20030807","20210201","9000000","USD","9000000","USD","5.465","0","0","0","LTF","IntLend","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect","NoHedge"," | Y"," | AC"," | NOH"," | HTC","0","","","","","",""," | Y","","N","N","","","USR","","0"
"MISMATCH","193229","IRD","LN_BR","","","N","LDEX | LTFU","DCL-HO","DCL90BBB","USD","USD","Swaps","B","CAUSO | MUREXFO","LTF 2","","","ACR | AFS","DCLNY | DEXIA_NY","","LTF 2","","","","DCLNY | DEXIA_NY","20030807","20250328","2000000","USD","2000000","USD","5.59","0","0","0","LTF","IntLend","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect","NoHedge"," | Y"," | AC"," | NOH"," | HTC","0","","","","","",""," | Y","","N","N","","","USR","","0"
"MISMATCH","193231","IRD","LN_BR","","","N","LDEX | LTFU","DCL-HO","DCL192F","USD","USD","Swaps","B","CAUSO | MUREXFO","LTF 2","","","ACR | AFS","DCLNY | DEXIA_NY","","LTF 2","","","","DCLNY | DEXIA_NY","20030807","20210816","24960000","USD","24960000","USD","5.43","0","0","0","LTF","IntLend","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect","NoHedge"," | Y"," | AC"," | NOH"," | HTC","0","","","","","",""," | Y","","N","N","","","USR","","0"
"MISMATCH","193235","IRD","LN_BR","","","N","LDEX | LTFU","DCL-HO","DCL135FF","USD","USD","Swaps","B","CAUSO | MUREXFO","LTF 2","","","ACR | AFS","DCLNY | DEXIA_NY","","LTF 2","","","","DCLNY | DEXIA_NY","20030807","20290215","6175000","USD","6175000","USD","5.62","0","0","0","LTF","IntLend","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect","NoHedge"," | Y"," | AC"," | NOH"," | HTC","0","","","","","",""," | Y","","N","N","","","USR","","0"
"MISMATCH","193236","IRD","LN_BR","","","N","LDEX | LTFU","DCL-HO","DCL135GG","USD","USD","Swaps","B","CAUSO | MUREXFO","LTF 2","","","ACR | AFS","DCLNY | DEXIA_NY","","LTF 2","","","","DCLNY | DEXIA_NY","20030807","20290215","6750000","USD","6750000","USD","5.62","0","0","0","LTF","IntLend","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect","NoHedge"," | Y"," | AC"," | NOH"," | HTC","0","","","","","",""," | Y","","N","N","","","USR","","0"
"MISMATCH","193237","IRD","LN_BR","","","N","LDEX | LTFU","DCL-HO","DCL135HH","USD","USD","Swaps","B","CAUSO | MUREXFO","LTF 2","","","ACR | AFS","DCLNY | DEXIA_NY","","LTF 2","","","","DCLNY | DEXIA_NY","20030807","20290215","104074000","USD","104074000","USD","5.625","0","0","0","LTF","IntLend","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect","NoHedge"," | Y"," | AC"," | NOH"," | HTC","0","","","","","",""," | Y","","N","N","","","USR","","0"
"MISMATCH","193238","IRD","LN_BR","","","N","LDEX | LTFU","DCL-HO","DCL225F","USD","USD","Swaps","B","CAUSO | MUREXFO","LTF 2","","","ACR | AFS","DCLNY | DEXIA_NY","","LTF 2","","","","DCLNY | DEXIA_NY","20030807","20280104","14630000","USD","14630000","USD","5.4575","0","0","0","LTF","IntLend","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect","NoHedge"," | Y"," | AC"," | NOH"," | HTC","0","","","","","",""," | Y","","N","N","","","USR","","0"
"MISMATCH","193239","IRD","LN_BR","","","N","LDEX | LTFU","DCL-HO","DCL418E","USD","USD","Swaps","B","SACHM | MUREXFO","LTF 2","","","ACR | AFS","DCLNY | DEXIA_NY","","LTF 2","","","","DCLNY | DEXIA_NY","20030807","20260701","13860000","USD","13860000","USD","5.5775","0","0","0","LTF","IntLend","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect","NoHedge"," | Y"," | AC"," | NOH"," | HTC","0","","","","","",""," | Y","","N","N","","","USR","","0"
"MISMATCH","193242","IRD","LN_BR","","","N","LDEX | LTFU","DCL-HO","DCL237K","USD","USD","Swaps","B","CAUSO | MUREXFO","LTF 2","","","ACR | AFS","DCLNY | DEXIA_NY","","LTF 2","","","","DCLNY | DEXIA_NY","20030807","20300115","7000000","USD","7000000","USD","5.5375","0","0","0","LTF","IntLend","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect","NoHedge"," | Y"," | AC"," | NOH"," | HTC","0","","","","","",""," | Y","","N","N","","","USR","","0"
"MISMATCH","193243","IRD","LN_BR","","","N","LDEX | LTFU","DCL-HO","DCL426","USD","USD","Swaps","B","SACHM | MUREXFO","LTF 2","","","ACR | AFS","DCLNY | DEXIA_NY","","LTF 2","","","","DCLNY | DEXIA_NY","20030807","20210104","7285000","USD","7285000","USD","5.29","0","0","0","LTF","IntLend","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect","NoHedge"," | Y"," | AC"," | NOH"," | HTC","0","","","","","",""," | Y","","N","N","","","USR","","0"
"MISMATCH","193244","IRD","LN_BR","","","N","LDEX | LTFU","DCL-HO","DCL400D","USD","USD","Swaps","B","CAUSO | MUREXFO","LTF 2","","","ACR | AFS","DCLNY | DEXIA_NY","","LTF 2","","","","DCLNY | DEXIA_NY","20030807","20280630","50000000","USD","50000000","USD","5.6125","0","0","0","LTF","IntLend","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect","NoHedge"," | Y"," | AC"," | NOH"," | HTC","0","","","","","",""," | Y","","N","N","","","USR","","0"
"MISMATCH","193246","IRD","LN_BR","","","N","LDEX | LTFU","DCL-HO","DCL298F","USD","USD","Swaps","B","CAUSO | MUREXFO","LTF 2","","","ACR | AFS","DCLNY | DEXIA_NY","","LTF 2","","","","DCLNY | DEXIA_NY","20030807","20220601","40000000","USD","40000000","USD","5.435","0","0","0","LTF","IntLend","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect","NoHedge"," | Y"," | AC"," | NOH"," | HTC","0","","","","","",""," | Y","","N","N","","","USR","","0"
"MISMATCH","193247","IRD","LN_BR","","","N","LDEX | LTFU","DCL-HO","DCL413B","USD","USD","Swaps","B","CAUSO | MUREXFO","LTF 2","","","ACR | AFS","DCLNY | DEXIA_NY","","LTF 2","","","","DCLNY | DEXIA_NY","20030807","20221201","12000000","USD","12000000","USD","5.445","0","0","0","LTF","IntLend","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect","NoHedge"," | Y"," | AC"," | NOH"," | HTC","0","","","","","",""," | Y","","N","N","","","USR","","0"
"MISMATCH","193248","IRD","LN_BR","","","N","LDEX | LTFU","DCL-HO","DCL454","USD","USD","Swaps","B","CAUSO | MUREXFO","LTF 2","","","ACR | AFS","DCLNY | DEXIA_NY","","LTF 2","","","","DCLNY | DEXIA_NY","20030807","20270601","23000000","USD","23000000","USD","5.54","0","0","0","LTF","IntLend","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect","NoHedge"," | Y"," | AC"," | NOH"," | HTC","0","","","","","",""," | Y","","N","N","","","USR","","0"
"MISMATCH","193250","IRD","LN_BR","","","N","LDEX | LTFU","DCL-HO","DCL453C","USD","USD","Swaps","B","CAUSO | MUREXFO","LTF 1","","","ACR | AFS","DCLNY | DEXIA_NY","","LTF 1","","","","DCLNY | DEXIA_NY","20030605","20230601","100000000","USD","100000000","USD","4.56","0","0","0","LTF","IntLend","","0"," | 000076742"," | HELD","","","","","0","","","","","0","0"," | Perfect","NoHedge"," | Y"," | AC"," | NOH"," | HTC","0","","","","","",""," | Y","","N","N","","","USR","","0"
